"","SHOP ID","SALES PERSON ID","ITEM NR","PRICE","QUANTITY","REVENUE","DATE"
"333","MIAL3314","AL-PT831","LPM-704-265",6.99,13,90.87,2016-08-18
"334","SFSW1840","SW-TH205","LZD-622-073",8.89,3,26.67,2016-06-29
"335","LAAU6602","AU-HG923","LPM-704-265",6.99,9,62.91,2016-05-13
"336","NYML7932","ML-RG223","LCS-461-035",7.45,9,67.05,2016-09-07
"337","CHHF4589","HF-NP429","RFG-388-575",4.65,9,41.85,2016-10-30
"338","CHHF4589","HF-NP429","RSI-802-493",6.15,1,6.15,2016-01-24
"339","NYML7932","ML-JM463","RSI-802-493",6.15,4,24.6,2016-06-27
"340","SFSW1840","SW-TH205","LCS-461-035",7.45,17,126.65,2016-06-22
"341","LAAU6602","AU-HG923","LTP-429-116",7.45,1,7.45,2016-11-28
"342","LAAU6602","AU-HG923","RSI-802-493",6.15,6,36.9,2016-04-24
"343","SELL8603","LL-PS563","LCS-461-035",7.45,4,29.8,2016-01-07
"344","MIFK9547","FK-PB337","LCS-461-035",7.45,4,29.8,2016-10-05
"345","SFSW1840","SW-TH205","LTP-429-116",7.45,9,67.05,2016-03-13
"346","SELL8603","LL-RS639","ORT-307-942",10.49,14,146.86,2016-05-07
"347","AUWL7026","WL-DT369","RFG-388-575",4.65,7,32.55,2016-02-17
"348","CHHF4589","HF-NP429","RBI-513-811",5.25,12,63,2016-11-10
"349","NYML7932","ML-JM463","LCS-461-035",7.45,6,44.7,2016-12-04
"350","NYFL0152","FL-SS827","RFG-388-575",4.65,12,55.8,2016-11-09
"351","CHHF4589","HF-NP429","RBI-513-811",5.25,1,5.25,2016-02-15
"352","CHHF4589","HF-NP429","RSI-802-493",6.15,9,55.35,2016-05-06
"353","NYFL0152","FL-TS704","RBI-513-811",5.25,5,26.25,2016-09-26
"354","MIFK9547","FK-NF048","RMG-199-201",5.65,6,33.9,2016-04-04
"355","CHHF4589","HF-NP429","RSI-802-493",6.15,16,98.4,2016-03-04
"356","SFSW1840","SW-RR501","LZD-622-073",8.89,10,88.9,2016-06-08
"357","NYFL0152","FL-TS704","LCS-461-035",7.45,9,67.05,2016-12-17
"358","AUWL7026","WL-WL903","LZD-622-073",8.89,2,17.78,2016-01-29
"359","SFSW1840","SW-TH205","LCS-461-035",7.45,4,29.8,2016-09-02
"360","AUWL7026","WL-WL903","RSI-802-493",6.15,1,6.15,2016-06-23
"361","NYFL0152","FL-TS704","RMG-199-201",5.65,4,22.6,2016-10-17
"362","NYML7932","ML-NB362","RMG-199-201",5.65,14,79.1,2016-08-28
"363","CHHF4589","HF-JP738","LCS-461-035",7.45,14,104.3,2016-09-21
"364","LAAU6602","AU-HJ434","LPM-704-265",6.99,12,83.88,2016-01-19
"365","NYFL0152","FL-TS704","RSI-802-493",6.15,4,24.6,2016-05-16
"366","NYFL0152","FL-TS704","RBI-513-811",5.25,12,63,2016-12-07
"367","CHHF4589","HF-NP429","RFG-388-575",4.65,16,74.4,2016-10-27
"368","MIAL3314","AL-PT831","LCS-461-035",7.45,1,7.45,2016-08-17
"369","NYFL0152","FL-TL942","RMG-199-201",5.65,13,73.45,2016-07-25
"370","NYML7932","ML-NB362","RFG-388-575",4.65,4,18.6,2016-12-28
"371","NYFL0152","FL-TL942","ODD-114-017",9.99,17,169.83,2016-12-08
"372","SELL8603","LL-AH674","LZD-622-073",8.89,13,115.57,2016-12-16
"373","CHHF4589","HF-NP429","RSI-802-493",6.15,4,24.6,2016-04-04
"374","SFSW1840","SW-TH205","LZD-622-073",8.89,3,26.67,2016-09-23
"375","SELL8603","LL-AJ284","RSI-802-493",6.15,4,24.6,2016-07-25
"376","NYFL0152","FL-SS827","RFG-388-575",4.65,2,9.3,2016-07-14
"377","NYML7932","ML-JM463","RMG-199-201",5.65,6,33.9,2016-08-31
"378","SELL8603","LL-AH674","RMG-199-201",5.65,13,73.45,2016-12-30
"379","SFSW1840","SW-TH205","LTP-429-116",7.45,11,81.95,2016-04-14
"380","LAAU6602","AU-HG923","RFG-388-575",4.65,16,74.4,2016-08-28
"381","LAAU6602","AU-BT861","RSI-802-493",6.15,10,61.5,2016-05-26
"382","SELL8603","LL-AJ284","RBI-513-811",5.25,13,68.25,2016-06-09
"383","SFSW1840","SW-TH205","RMG-199-201",5.65,16,90.4,2016-03-23
"384","SELL8603","LL-AH674","LPM-704-265",6.99,13,90.87,2016-03-24
"385","SFSW1840","SW-TH205","OBD-573-022",11.79,10,117.9,2016-12-28
"386","SELL8603","LL-PS563","LCS-461-035",7.45,6,44.7,2016-11-19
"387","CHHF4589","HF-JP738","RMG-199-201",5.65,16,90.4,2016-03-14
"388","LAAU6602","AU-HJ434","LPM-704-265",6.99,17,118.83,2016-04-11
"389","NYML7932","ML-RG223","OMG-175-129",11.29,10,112.9,2016-08-27
"390","CHHF4589","HF-NP429","LCS-461-035",7.45,8,59.6,2016-04-05
"391","NYML7932","ML-RG223","ORT-307-942",10.49,15,157.35,2016-04-21
"392","SELL8603","LL-RS639","RBI-513-811",5.25,3,15.75,2016-07-29
"393","SELL8603","LL-RS639","ORT-307-942",10.49,1,10.49,2016-12-10
"394","NYML7932","ML-JM463","RFG-388-575",4.65,5,23.25,2016-05-22
"395","NYFL0152","FL-TL942","LZD-622-073",8.89,8,71.12,2016-07-18
"396","SFSW1840","SW-TH205","LCS-461-035",7.45,10,74.5,2016-02-29
"397","SELL8603","LL-RS639","LPM-704-265",6.99,16,111.84,2016-03-23
"398","CHHF4589","HF-NP429","LCS-461-035",7.45,11,81.95,2016-03-20
"399","SELL8603","LL-PS563","LCS-461-035",7.45,17,126.65,2016-09-04
"400","LAAU6602","AU-HJ434","RBI-513-811",5.25,3,15.75,2016-01-27
"401","MIFK9547","FK-NF048","LTP-429-116",7.45,6,44.7,2016-09-19
"402","SELL8603","LL-AH674","LPM-704-265",6.99,12,83.88,2016-08-17
"403","AUWL7026","WL-WL903","RFG-388-575",4.65,6,27.9,2016-01-28
"404","CHHF4589","HF-NP429","ORT-307-942",10.49,10,104.9,2016-05-06
"405","CHHF4589","HF-NP429","RFG-388-575",4.65,1,4.65,2016-01-06
"406","CHHF4589","HF-NP429","RBI-513-811",5.25,6,31.5,2016-02-23
"407","SFSW1840","SW-TH205","RFG-388-575",4.65,6,27.9,2016-03-06
"408","SFSW1840","SW-TH205","RFG-388-575",4.65,11,51.15,2016-10-26
"409","NYML7932","ML-NB362","ORT-307-942",10.49,15,157.35,2016-09-11
"410","CHHF4589","HF-NP429","RMG-199-201",5.65,5,28.25,2016-04-06
"411","CHHF4589","HF-NP429","RSI-802-493",6.15,6,36.9,2016-12-10
"412","LAAU6602","AU-HG923","RBI-513-811",5.25,8,42,2016-12-19
"413","CHHF4589","HF-NP429","RFG-388-575",4.65,6,27.9,2016-01-12
"414","CHHF4589","HF-NP429","LPM-704-265",6.99,17,118.83,2016-12-14
"415","SELL8603","LL-AJ284","RBI-513-811",5.25,7,36.75,2016-05-17
"416","LAAU6602","AU-HG923","OMG-175-129",11.29,5,56.45,2016-10-07
"417","SELL8603","LL-RS639","ORT-307-942",10.49,4,41.96,2016-09-07
"418","AUWL7026","WL-WL903","RBI-513-811",5.25,13,68.25,2016-08-08
"419","NYML7932","ML-JM463","RBI-513-811",5.25,2,10.5,2016-05-23
"420","SFSW1840","SW-RR501","LCS-461-035",7.45,11,81.95,2016-07-06
"421","CHHF4589","HF-NP429","RMG-199-201",5.65,5,28.25,2016-01-10
"422","CHHF4589","HF-NP429","ORT-307-942",10.49,5,52.45,2016-10-25
"423","SELL8603","LL-AH674","ODD-114-017",9.99,17,169.83,2016-09-26
"424","AUWL7026","WL-WL903","RSI-802-493",6.15,3,18.45,2016-02-19
"425","MIAL3314","AL-PT831","RMG-199-201",5.65,8,45.2,2016-08-05
"426","MIFK9547","FK-PB337","RMG-199-201",5.65,17,96.05,2016-03-25
"427","CHHF4589","HF-JP738","ORT-307-942",10.49,10,104.9,2016-06-19
"428","MIFK9547","FK-NF048","RMG-199-201",5.65,14,79.1,2016-01-17
"429","SFSW1840","SW-TH205","RSI-802-493",6.15,16,98.4,2016-10-13
"430","MIFK9547","FK-PB337","LCS-461-035",7.45,4,29.8,2016-08-25
"431","SFSW1840","SW-TH205","LPM-704-265",6.99,12,83.88,2016-03-28
"432","MIFK9547","FK-PB337","RSI-802-493",6.15,10,61.5,2016-12-19
"433","LAAU6602","AU-HG923","LPM-704-265",6.99,12,83.88,2016-06-14
"434","CHHF4589","HF-NP429","RSI-802-493",6.15,1,6.15,2016-03-26
"435","SELL8603","LL-PS563","OBD-573-022",11.79,8,94.32,2016-01-31
"436","SFSW1840","SW-TH205","RSI-802-493",6.15,1,6.15,2016-11-08
"437","SELL8603","LL-RS639","LZD-622-073",8.89,7,62.23,2016-04-24
"438","SELL8603","LL-AJ284","ODD-114-017",9.99,17,169.83,2016-04-28
"439","MIFK9547","FK-PB337","ORT-307-942",10.49,13,136.37,2016-05-12
"440","CHHF4589","HF-NP429","LZD-622-073",8.89,5,44.45,2016-03-22
"441","NYML7932","ML-JM463","RSI-802-493",6.15,7,43.05,2016-01-05
"442","CHHF4589","HF-NP429","RSI-802-493",6.15,4,24.6,2016-04-09
"443","LAAU6602","AU-HJ434","ORT-307-942",10.49,1,10.49,2016-12-19
"444","SFSW1840","SW-TH205","OBD-573-022",11.79,3,35.37,2016-07-13
"445","SFSW1840","SW-TH205","ORT-307-942",10.49,4,41.96,2016-09-16
"446","MIFK9547","FK-PB337","RSI-802-493",6.15,3,18.45,2016-01-27
"447","SELL8603","LL-AJ284","OBD-573-022",11.79,16,188.64,2016-01-20
"448","SELL8603","LL-AJ284","RMG-199-201",5.65,2,11.3,2016-02-09
"449","SELL8603","LL-PS563","LPM-704-265",6.99,2,13.98,2016-06-30
"450","SFSW1840","SW-TH205","RMG-199-201",5.65,15,84.75,2016-12-02
"451","SFSW1840","SW-TH205","LPM-704-265",6.99,6,41.94,2016-02-24
"452","SFSW1840","SW-TH205","LCS-461-035",7.45,6,44.7,2016-02-13
"453","CHHF4589","HF-JP738","RSI-802-493",6.15,6,36.9,2016-11-11
"454","CHHF4589","HF-NP429","RMG-199-201",5.65,5,28.25,2016-09-03
"455","SFSW1840","SW-TH205","RFG-388-575",4.65,7,32.55,2016-08-25
"456","CHHF4589","HF-JP738","RBI-513-811",5.25,17,89.25,2016-05-01
"457","CHHF4589","HF-NP429","ODD-114-017",9.99,8,79.92,2016-04-02
"458","CHHF4589","HF-NP429","LTP-429-116",7.45,1,7.45,2016-06-19
"459","CHHF4589","HF-JP738","RMG-199-201",5.65,5,28.25,2016-04-30
"460","SFSW1840","SW-TH205","ODD-114-017",9.99,4,39.96,2016-12-08
"461","SFSW1840","SW-TH205","LPM-704-265",6.99,13,90.87,2016-08-21
"462","MIFK9547","FK-PB337","LZD-622-073",8.89,8,71.12,2016-11-07
"463","NYFL0152","FL-TL942","RMG-199-201",5.65,12,67.8,2016-08-12
"464","CHHF4589","HF-NP429","RMG-199-201",5.65,9,50.85,2016-04-10
"465","SFSW1840","SW-TH205","RBI-513-811",5.25,8,42,2016-09-20
"466","AUWL7026","WL-WL903","RBI-513-811",5.25,10,52.5,2016-12-12
"467","NYFL0152","FL-TL942","RMG-199-201",5.65,14,79.1,2016-03-21
"468","CHHF4589","HF-NP429","RFG-388-575",4.65,8,37.2,2016-09-17
"469","NYFL0152","FL-SS827","LCS-461-035",7.45,1,7.45,2016-10-07
"470","NYFL0152","FL-SS827","RBI-513-811",5.25,11,57.75,2016-02-18
"471","SFSW1840","SW-TH205","LTP-429-116",7.45,9,67.05,2016-02-17
"472","SELL8603","LL-RS639","RMG-199-201",5.65,3,16.95,2016-01-08
"473","NYML7932","ML-NB362","RBI-513-811",5.25,3,15.75,2016-06-17
"474","CHHF4589","HF-NP429","RSI-802-493",6.15,14,86.1,2016-11-23
"475","NYML7932","ML-JM463","ORT-307-942",10.49,13,136.37,2016-11-03
"476","AUWL7026","WL-DT369","RFG-388-575",4.65,14,65.1,2016-07-28
"477","MIAL3314","AL-PT831","RSI-802-493",6.15,15,92.25,2016-08-29
"478","NYFL0152","FL-SS827","RBI-513-811",5.25,11,57.75,2016-02-09
"479","SFSW1840","SW-TH205","RSI-802-493",6.15,6,36.9,2016-09-22
"480","NYML7932","ML-JM463","LZD-622-073",8.89,1,8.89,2016-09-29
"481","SFSW1840","SW-TH205","RFG-388-575",4.65,5,23.25,2016-12-12
"482","CHHF4589","HF-NP429","RSI-802-493",6.15,7,43.05,2016-04-08
"483","SELL8603","LL-AJ284","RSI-802-493",6.15,10,61.5,2016-03-10
"484","MIFK9547","FK-PB337","RBI-513-811",5.25,6,31.5,2016-09-17
"485","CHHF4589","HF-NP429","RFG-388-575",4.65,5,23.25,2016-01-27
"486","NYFL0152","FL-SS827","LTP-429-116",7.45,13,96.85,2016-12-30
"487","NYFL0152","FL-TL942","RFG-388-575",4.65,2,9.3,2016-02-11
"488","MIFK9547","FK-NF048","RMG-199-201",5.65,16,90.4,2016-07-14
"489","LAAU6602","AU-HG923","RSI-802-493",6.15,10,61.5,2016-04-20
"490","SELL8603","LL-RS639","LZD-622-073",8.89,11,97.79,2016-07-30
"491","NYML7932","ML-JM463","LZD-622-073",8.89,11,97.79,2016-12-18
"492","CHHF4589","HF-NP429","LPM-704-265",6.99,1,6.99,2016-10-17
"493","SFSW1840","SW-TH205","RSI-802-493",6.15,9,55.35,2016-10-29
"494","CHHF4589","HF-JP738","LPM-704-265",6.99,10,69.9,2016-06-28
"495","LAAU6602","AU-HG923","RSI-802-493",6.15,2,12.3,2016-07-01
"496","CHHF4589","HF-NP429","RBI-513-811",5.25,7,36.75,2016-04-22
"497","SELL8603","LL-RS639","LCS-461-035",7.45,14,104.3,2016-06-25
"498","CHHF4589","HF-NP429","RBI-513-811",5.25,3,15.75,2016-04-12
"499","SFSW1840","SW-TH205","LCS-461-035",7.45,10,74.5,2016-06-21
"500","NYML7932","ML-RG223","LCS-461-035",7.45,9,67.05,2016-10-10
"501","SELL8603","LL-AH674","LCS-461-035",7.45,13,96.85,2016-06-15
"502","SELL8603","LL-AJ284","LCS-461-035",7.45,2,14.9,2016-01-08
"503","LAAU6602","AU-HG923","LZD-622-073",8.89,10,88.9,2016-06-24
"504","NYFL0152","FL-TS704","LPM-704-265",6.99,12,83.88,2016-06-05
"505","CHHF4589","HF-NP429","LPM-704-265",6.99,1,6.99,2016-09-18
"506","SFSW1840","SW-TH205","LPM-704-265",6.99,8,55.92,2016-12-13
"507","AUWL7026","WL-DT369","RBI-513-811",5.25,5,26.25,2016-02-01
"508","SFSW1840","SW-TH205","LZD-622-073",8.89,5,44.45,2016-03-16
"509","NYML7932","ML-JM463","RBI-513-811",5.25,17,89.25,2016-10-22
"510","NYFL0152","FL-TL942","LPM-704-265",6.99,15,104.85,2016-02-21
"511","MIFK9547","FK-NF048","OBD-573-022",11.79,1,11.79,2016-01-19
"512","SFSW1840","SW-TH205","LCS-461-035",7.45,11,81.95,2016-02-17
"513","SFSW1840","SW-RR501","ORT-307-942",10.49,14,146.86,2016-11-03
"514","LAAU6602","AU-HJ434","RMG-199-201",5.65,10,56.5,2016-05-03
"515","SELL8603","LL-PS563","RMG-199-201",5.65,2,11.3,2016-02-28
"516","MIFK9547","FK-PB337","LTP-429-116",7.45,6,44.7,2016-06-24
"517","NYFL0152","FL-TS704","RBI-513-811",5.25,16,84,2016-04-10
"518","MIAL3314","AL-PT831","LCS-461-035",7.45,12,89.4,2016-08-31
"519","SFSW1840","SW-TH205","ORT-307-942",10.49,14,146.86,2016-01-02
"520","NYML7932","ML-NB362","LCS-461-035",7.45,8,59.6,2016-08-15
"521","SELL8603","LL-PS563","RSI-802-493",6.15,14,86.1,2016-03-21
"522","SELL8603","LL-PS563","LTP-429-116",7.45,2,14.9,2016-02-24
"523","SELL8603","LL-AJ284","ODD-114-017",9.99,3,29.97,2016-04-22
"524","LAAU6602","AU-HJ434","RBI-513-811",5.25,11,57.75,2016-01-10
"525","CHHF4589","HF-NP429","RFG-388-575",4.65,15,69.75,2016-04-28
"526","NYML7932","ML-NB362","ORT-307-942",10.49,3,31.47,2016-05-27
"527","MIFK9547","FK-PB337","LPM-704-265",6.99,10,69.9,2016-03-29
"528","MIFK9547","FK-PB337","RMG-199-201",5.65,1,5.65,2016-12-02
"529","SFSW1840","SW-TH205","LCS-461-035",7.45,7,52.15,2016-07-26
"530","CHHF4589","HF-JP738","RBI-513-811",5.25,15,78.75,2016-12-29
"531","NYFL0152","FL-TL942","OMG-175-129",11.29,8,90.32,2016-06-06
"532","NYML7932","ML-RG223","OBD-573-022",11.79,5,58.95,2016-10-31
"533","MIAL3314","AL-PT831","LPM-704-265",6.99,14,97.86,2016-06-22
"534","CHHF4589","HF-NP429","LCS-461-035",7.45,6,44.7,2016-05-31
"535","LAAU6602","AU-HJ434","RSI-802-493",6.15,17,104.55,2016-09-30
"536","NYML7932","ML-RG223","LTP-429-116",7.45,14,104.3,2016-05-08
"537","SFSW1840","SW-TH205","LPM-704-265",6.99,6,41.94,2016-06-19
"538","LAAU6602","AU-BT861","RSI-802-493",6.15,1,6.15,2016-04-20
"539","SFSW1840","SW-RR501","LZD-622-073",8.89,1,8.89,2016-02-12
"540","SFSW1840","SW-TH205","OBD-573-022",11.79,16,188.64,2016-11-11
"541","LAAU6602","AU-HJ434","LCS-461-035",7.45,4,29.8,2016-05-30
"542","AUWL7026","WL-DT369","LZD-622-073",8.89,1,8.89,2016-08-25
"543","SELL8603","LL-AJ284","OMG-175-129",11.29,2,22.58,2016-01-11
"544","SFSW1840","SW-TH205","LCS-461-035",7.45,2,14.9,2016-07-14
"545","NYML7932","ML-JM463","RMG-199-201",5.65,6,33.9,2016-09-21
"546","CHHF4589","HF-NP429","RMG-199-201",5.65,7,39.55,2016-10-26
"547","SFSW1840","SW-RR501","OBD-573-022",11.79,5,58.95,2016-04-23
"548","AUWL7026","WL-DT369","LCS-461-035",7.45,13,96.85,2016-08-16
"549","CHHF4589","HF-NP429","RMG-199-201",5.65,5,28.25,2016-07-31
"550","SFSW1840","SW-TH205","LZD-622-073",8.89,3,26.67,2016-09-28
"551","SFSW1840","SW-TH205","LPM-704-265",6.99,6,41.94,2016-04-09
"552","SFSW1840","SW-TH205","ORT-307-942",10.49,7,73.43,2016-06-20
"553","NYML7932","ML-JM463","OMG-175-129",11.29,4,45.16,2016-03-15
"554","SFSW1840","SW-TH205","ORT-307-942",10.49,8,83.92,2016-06-19
"555","SELL8603","LL-PS563","LPM-704-265",6.99,4,27.96,2016-05-14
"556","AUWL7026","WL-WL903","ORT-307-942",10.49,4,41.96,2016-05-25
"557","CHHF4589","HF-NP429","OMG-175-129",11.29,13,146.77,2016-11-28
"558","CHHF4589","HF-NP429","RSI-802-493",6.15,10,61.5,2016-05-12
"559","SFSW1840","SW-TH205","LCS-461-035",7.45,10,74.5,2016-11-26
"560","SFSW1840","SW-TH205","RFG-388-575",4.65,7,32.55,2016-11-25
"561","NYFL0152","FL-TL942","RFG-388-575",4.65,5,23.25,2016-04-24
"562","CHHF4589","HF-NP429","ODD-114-017",9.99,13,129.87,2016-10-07
"563","MIAL3314","AL-PT831","RBI-513-811",5.25,9,47.25,2016-04-13
"564","SFSW1840","SW-TH205","ORT-307-942",10.49,10,104.9,2016-10-20
"565","AUWL7026","WL-WL903","ORT-307-942",10.49,14,146.86,2016-01-07
"566","SELL8603","LL-AH674","RFG-388-575",4.65,6,27.9,2016-04-25
"567","MIFK9547","FK-NF048","RBI-513-811",5.25,17,89.25,2016-06-10
"568","NYML7932","ML-NB362","RBI-513-811",5.25,12,63,2016-04-21
"569","LAAU6602","AU-HG923","RMG-199-201",5.65,8,45.2,2016-09-09
"570","NYFL0152","FL-TL942","RBI-513-811",5.25,2,10.5,2016-08-14
"571","MIFK9547","FK-PB337","LTP-429-116",7.45,10,74.5,2016-11-19
"572","CHHF4589","HF-NP429","LCS-461-035",7.45,6,44.7,2016-05-11
"573","NYFL0152","FL-TL942","RSI-802-493",6.15,13,79.95,2016-11-10
"574","SFSW1840","SW-TH205","LZD-622-073",8.89,11,97.79,2016-03-29
"575","CHHF4589","HF-NP429","LCS-461-035",7.45,14,104.3,2016-04-17
"576","AUWL7026","WL-DT369","ODD-114-017",9.99,5,49.95,2016-08-27
"577","SELL8603","LL-RS639","LZD-622-073",8.89,2,17.78,2016-06-21
"578","MIFK9547","FK-NF048","RMG-199-201",5.65,11,62.15,2016-09-30
"579","SFSW1840","SW-TH205","RBI-513-811",5.25,12,63,2016-11-22
"580","SFSW1840","SW-TH205","RSI-802-493",6.15,10,61.5,2016-08-15
"581","LAAU6602","AU-HG923","ORT-307-942",10.49,6,62.94,2016-03-02
"582","SFSW1840","SW-TH205","RFG-388-575",4.65,13,60.45,2016-08-24
"583","CHHF4589","HF-NP429","LZD-622-073",8.89,11,97.79,2016-05-03
"584","SELL8603","LL-PS563","LCS-461-035",7.45,NA,NA,2016-02-02
"585","MIFK9547","FK-NF048","LCS-461-035",7.45,17,126.65,2016-05-30
"586","CHHF4589","HF-NP429","RMG-199-201",5.65,2,11.3,2016-07-15
"587","NYML7932","ML-NB362","OBD-573-022",11.79,11,129.69,2016-01-24
"588","SFSW1840","SW-TH205","LPM-704-265",6.99,14,97.86,2016-01-27
"589","MIFK9547","FK-NF048","RFG-388-575",4.65,7,32.55,2016-06-28
"590","MIFK9547","FK-NF048","RSI-802-493",6.15,13,79.95,2016-07-09
"591","AUWL7026","WL-DT369","LCS-461-035",7.45,6,44.7,2016-11-22
"592","AUWL7026","WL-DT369","RBI-513-811",5.25,16,84,2016-05-04
"593","SFSW1840","SW-TH205","LTP-429-116",7.45,7,52.15,2016-01-10
"594","NYML7932","ML-RG223","OBD-573-022",11.79,17,200.43,2016-08-28
"595","SELL8603","LL-AH674","LCS-461-035",7.45,17,126.65,2016-04-05
"596","AUWL7026","WL-DT369","RFG-388-575",4.65,6,27.9,2016-11-16
"597","LAAU6602","AU-HG923","LTP-429-116",7.45,3,22.35,2016-09-25
"598","SFSW1840","SW-RR501","ORT-307-942",10.49,7,73.43,2016-06-26
"599","SFSW1840","SW-TH205","RSI-802-493",6.15,4,24.6,2016-12-22
"600","SFSW1840","SW-TH205","RMG-199-201",5.65,4,22.6,2016-11-29
"601","SFSW1840","SW-RR501","ORT-307-942",10.49,13,136.37,2016-02-05
"602","NYFL0152","FL-SS827","LTP-429-116",7.45,2,14.9,2016-12-31
"603","SELL8603","LL-AJ284","RSI-802-493",6.15,16,98.4,2016-10-09
"604","CHHF4589","HF-NP429","RSI-802-493",6.15,1,6.15,2016-03-31
"605","AUWL7026","WL-WL903","RMG-199-201",5.65,14,79.1,2016-10-31
"606","NYML7932","ML-RG223","RMG-199-201",5.65,16,90.4,2016-03-04
"607","SELL8603","LL-AJ284","RFG-388-575",4.65,1,4.65,2016-04-07
"608","LAAU6602","AU-BT861","RMG-199-201",5.65,14,79.1,2016-06-10
"609","MIFK9547","FK-PB337","LPM-704-265",6.99,17,118.83,2016-09-26
"610","CHHF4589","HF-JP738","RBI-513-811",5.25,15,78.75,2016-05-04
"611","NYFL0152","FL-SS827","LCS-461-035",7.45,6,44.7,2016-08-21
"612","NYFL0152","FL-TL942","RBI-513-811",5.25,12,63,2016-02-28
"613","SFSW1840","SW-RR501","LCS-461-035",7.45,10,74.5,2016-04-18
"614","NYFL0152","FL-TS704","RMG-199-201",5.65,8,45.2,2016-01-10
"615","SFSW1840","SW-TH205","RSI-802-493",6.15,10,61.5,2016-11-14
"616","AUWL7026","WL-WL903","ODD-114-017",9.99,10,99.9,2016-05-17
"617","NYML7932","ML-NB362","RSI-802-493",6.15,1,6.15,2016-05-25
"618","SELL8603","LL-PS563","LTP-429-116",7.45,5,37.25,2016-04-24
"619","CHHF4589","HF-NP429","LCS-461-035",7.45,7,52.15,2016-03-31
"620","NYML7932","ML-RG223","OBD-573-022",11.79,10,117.9,2016-02-10
"621","LAAU6602","AU-BT861","LTP-429-116",7.45,6,44.7,2016-09-23
"622","CHHF4589","HF-JP738","RFG-388-575",4.65,4,18.6,2016-11-22
"623","NYML7932","ML-NB362","LTP-429-116",7.45,8,59.6,2016-02-27
"624","CHHF4589","HF-NP429","RBI-513-811",5.25,4,21,2016-02-16
"625","SFSW1840","SW-TH205","RFG-388-575",4.65,2,9.3,2016-01-22
"626","MIFK9547","FK-PB337","RSI-802-493",6.15,9,55.35,2016-01-22
"627","NYFL0152","FL-SS827","LCS-461-035",7.45,15,111.75,2016-10-13
"628","MIFK9547","FK-NF048","OMG-175-129",11.29,7,79.03,2016-04-04
"629","MIAL3314","AL-PT831","OBD-573-022",11.79,16,188.64,2016-10-29
"630","CHHF4589","HF-NP429","OBD-573-022",11.79,13,153.27,2016-09-29
"631","CHHF4589","HF-NP429","LZD-622-073",8.89,14,124.46,2016-09-30
"632","CHHF4589","HF-NP429","ODD-114-017",9.99,17,169.83,2016-01-08
"633","SFSW1840","SW-TH205","ORT-307-942",10.49,17,178.33,2016-12-15
"634","CHHF4589","HF-NP429","OBD-573-022",11.79,16,188.64,2016-03-09
"635","CHHF4589","HF-NP429","OBD-573-022",11.79,15,176.85,2016-01-13
"636","NYFL0152","FL-TS704","RMG-199-201",5.65,14,79.1,2016-04-13
"637","CHHF4589","HF-NP429","ORT-307-942",10.49,6,62.94,2016-04-21
"638","MIFK9547","FK-PB337","RBI-513-811",5.25,13,68.25,2016-02-06
"639","MIFK9547","FK-NF048","RSI-802-493",6.15,5,30.75,2016-09-20
"640","CHHF4589","HF-NP429","RSI-802-493",6.15,6,36.9,2016-05-11
"641","CHHF4589","HF-NP429","ODD-114-017",9.99,16,159.84,2016-01-11
"642","CHHF4589","HF-NP429","ORT-307-942",10.49,5,52.45,2016-06-20
"643","NYFL0152","FL-TL942","RMG-199-201",5.65,16,90.4,2016-06-01
"644","NYML7932","ML-NB362","RMG-199-201",5.65,12,67.8,2016-07-14
"645","SFSW1840","SW-TH205","LTP-429-116",7.45,16,119.2,2016-05-19
"646","MIAL3314","AL-PT831","ORT-307-942",10.49,11,115.39,2016-04-22
"647","CHHF4589","HF-NP429","RMG-199-201",5.65,5,28.25,2016-07-21
"648","SELL8603","LL-AH674","RBI-513-811",5.25,4,21,2016-05-16
"649","MIAL3314","AL-PT831","RFG-388-575",4.65,16,74.4,2016-03-11
"650","SELL8603","LL-AH674","LPM-704-265",6.99,8,55.92,2016-12-09
"651","MIFK9547","FK-PB337","RFG-388-575",4.65,14,65.1,2016-12-20
"652","SFSW1840","SW-TH205","LZD-622-073",8.89,15,133.35,2016-04-05
"653","NYML7932","ML-RG223","LZD-622-073",8.89,16,142.24,2016-03-17
"654","NYFL0152","FL-SS827","RFG-388-575",4.65,11,51.15,2016-07-01
"655","MIFK9547","FK-NF048","LZD-622-073",8.89,NA,NA,2016-09-22
"656","LAAU6602","AU-BT861","RMG-199-201",5.65,6,33.9,2016-02-08
"657","NYML7932","ML-JM463","RBI-513-811",5.25,13,68.25,2016-10-29
"658","MIFK9547","FK-PB337","LCS-461-035",7.45,13,96.85,2016-12-07
"659","SFSW1840","SW-TH205","LCS-461-035",7.45,5,37.25,2016-11-23
"660","MIFK9547","FK-PB337","RSI-802-493",6.15,4,24.6,2016-02-10
"661","SELL8603","LL-PS563","LTP-429-116",7.45,1,7.45,2016-07-12
"662","AUWL7026","WL-WL903","ODD-114-017",9.99,3,29.97,2016-04-27
"663","MIFK9547","FK-NF048","LTP-429-116",7.45,12,89.4,2016-05-15
"664","MIFK9547","FK-NF048","RFG-388-575",4.65,2,9.3,2016-01-16
"665","SELL8603","LL-AJ284","RMG-199-201",5.65,15,84.75,2016-12-18
"666","CHHF4589","HF-NP429","RMG-199-201",5.65,15,84.75,2016-07-06
